StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,Q1,Q2,Q3,Q4,Q5,Q6,Q7_1,Q7_2,Q7_3,Q8_1,Q8_2,Q8_3,Q9_1,Q9_2,Q9_3,Q10_1,Q11_1,Q12_1,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q17_1,Q17_2,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q19_1,Q19_2,Q19_5,Q19_3,Q19_4,Q20_1,Q20_2,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_7,Q21_6,Q21_8,Q21_9,Q22_1,Q22_3,Q22_14,Q22_6,Q22_7,Q22_19,Q22_20,Q22_22,Q22_8,Q22_15,Q22_25,Q22_16,Q22_DO_1,Q22_DO_3,Q22_DO_14,Q22_DO_6,Q22_DO_7,Q22_DO_19,Q22_DO_20,Q22_DO_22,Q22_DO_8,Q22_DO_15,Q22_DO_25,Q22_DO_16,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q25,Q26,Q27,Q28,Q30,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39_1,Q39_2,Q39_3,Q40_1,Q41,Q42,Q43_1,Q43_2,Q43_3,Q43_4,Q43_5,Q43_6,Q43_7,Q43_8,Q43_9,Q43_10,Q43_11,Q44_1,Q44_2,Q44_3,Q44_4,Q45_1,Q46_1,Q47,Q47_14_TEXT,Q48,Q49,Q50,Q51,Q53,Q54_1,Q54_2,Q54_3,Q54_4,Q55,Q55_6_TEXT,Q56_1,Q56_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q58,Q59,Q60,Q61_1,Q61_2,Q61_3,Q61_4,Q61_5,Q61_6,Q61_7,Q61_7_TEXT,Q61_DO_1,Q61_DO_2,Q61_DO_3,Q61_DO_4,Q61_DO_5,Q61_DO_6,Q61_DO_7,Q62,Q63_1,Q63_2,Q63_3,Q63_4,Q63_5,Q63_6,Q64,Q64_DO_1,Q64_DO_2,Q64_DO_3,Q64_DO_4,Q64_DO_5,Q64_DO_6,Q65,FL_50_DO_SocialMedia,FL_50_DO_Time,FL_49_DO_LACMovation_Control,FL_49_DO_LACMotivations_Business,FL_49_DO_LACMotivations_Fulfillment,TheCovids_DO_Q12,TheCovids_DO_Q10,TheCovids_DO_Q11,TwoStateSolution_DO_Q41,TwoStateSolution_DO_Q42
3/16/2021 14:11,3/16/2021 14:37,100,1527,1,3/16/2021 14:38,1,3,6,,1,3,,,,,,,,,,,8,7,,,,,,,,,,,2,4,3,5,4,3,3,4,2,3,1,2,8,2,2,3,1,2,3,,1,1,,1,,2,2,,4,6,29,19,5,5,3,1,1,2,7,1,3,45,29,89,40,10,11,,21,71,50,3,,9,8,1,6,5,2,12,10,3,4,7,11,1,,,,,,,,,,,,,,,,,,2,2,3,2,3,2,2,5,2,4,70,1,,,,,1,,,1,,1,,1,,,6,,3.2,70,1,,1,3,6,7,1,1,,,,1,,87,13,1,,,,,2,2,2,,,,1,,,,,5,1,3,2,6,4,7,1,1,,,,,,2,3,5,4,6,1,2,1,1,2,,,1,2,,1,1,
3/16/2021 14:21,3/16/2021 14:39,100,1093,1,3/16/2021 14:39,1,2,6,2,1,3,,,,,,,,,,,99,,,,,,,,,1,,,2,1,5,5,4,3,2,4,2,4,4,3,8,0,0,2,1,1,3,,1,1,,1,1,6,,2,2,,50,93,6,2,,7,2,5,10,1,,100,,87,,78,,10,39,100,22,,19,7,10,5,9,3,4,1,6,8,2,12,11,5,,,1,,,,,,,1,,,3,3,3,,4,,3,2,2,5,2,2,1,4,5,10,,3,,,,1,,,,,,,,7,,5,,3.3,91,1,,2,5,2,4,2,,1,,,1,,,100,1,,,,,4,3,2,,,,1,,,,,4,5,6,2,3,1,7,4,1,,,,,,6,3,5,6,4,2,1,2,2,1,,1,,2,,1,,1
3/16/2021 14:03,3/16/2021 14:40,100,2233,1,3/16/2021 14:40,1,1,1,2,2,5,1,1,1,,,,,,,,75,,,1,,1,,,,1,,,2,3,3,3,4,2,2,4,3,3,2,1,9,,3,,3,3,5,,,,,1,1,6,1,2,2,1,80,30,6,1,1,2,2,0,10,10,1,0,40,50,30,75,90,90,50,0,50,20,50,8,12,10,7,11,2,6,5,3,4,9,1,,1,,1,,,,,1,,1,,,2,2,4,,2,,3,1,2,5,4,5,4,1,1,70,4,,1,,,,,1,,,,,,4,10,10,4,4,90,12,,2,5,1,1,1,1,,,,1,,93,,1,,,,,4,4,2,1,,,,,,,,2,5,4,1,3,6,7,4,1,,,,,,2,6,4,3,1,5,2,2,1,2,,1,,2,,1,1,
3/16/2021 14:29,3/16/2021 14:40,100,710,1,3/16/2021 14:41,1,1,6,2,1,5,,,,,,,,,,,100,,1,1,1,1,1,1,1,1,1,1,4,1,2,2,4,3,3,5,2,4,5,2,8,1,2,3,1,3,3,1,1,,1,1,,6,4,1,7,6,55,75,5,5,5,6,2,2,2,2,2,90,8,100,65,100,24,20,95,85,73,83,50,1,10,3,6,12,9,11,5,4,2,7,8,1,,,,,,1,,,,1,,,2,2,3,2,,,1,1,1,2,3,3,5,2,5,80,1,,,,,,,,,,,,1,9,3,10,4,2.8,92,6,,2,2,2,5,1,1,,,,1,,90,29,1,,,,,4,3,2,,,,1,,1,,,2,4,3,5,1,6,7,2,1,,,,,,6,4,3,1,2,5,6,2,1,2,1,,,2,,1,1,
3/16/2021 14:30,3/16/2021 14:41,100,654,1,3/16/2021 14:41,1,5,3,1,2,5,5,5,3,,,,,,,80,,,,1,,1,,,,1,1,1,2,2,5,5,4,4,4,1,1,7,3,1,6,,,3,3,3,3,,1,,,,1,1,2,3,0,1,30,25,4,7,,8,,,,6,6,0,20,,10,0,50,0,0,0,15,0,0,3,2,8,6,4,7,9,10,11,12,5,1,1,,,,,,,,,,,,1,3,3,4,,,1,3,3,3,3,3,3,1,1,1,26,,3,,,,1,,,,,,,,,,2,,2.8,50,12,,2,5,1,4,1,1,,,,1,,,,,,1,,,4,4,2,,,,,,,,,5,2,3,6,1,4,7,2,,,1,,,,6,1,6,2,3,5,4,2,1,2,,,1,2,1,,,1
3/16/2021 14:26,3/16/2021 14:42,100,978,1,3/16/2021 14:42,1,1,8,2,2,5,,,,,,,,,,,0,0,1,1,1,1,,1,,1,,,1,5,5,5,4,3,2,5,1,2,2,2,9,0,3,2,1,3,4,,1,,1,1,1,6,7,0,7,3,71,61,7,3,0,3,0,,3,2,2,0,2,0,6,5,100,0,4,0,39,2,48,2,8,10,12,4,3,6,11,1,7,5,9,4,1,1,,1,,1,,1,1,1,,,2,2,4,,1,,3,2,3,5,2,5,1,1,1,21,,1,1,,,,,,,,,,,10,10,10,10,3.1,40,5,,2,2,2,4,2,,1,,,3,,10,71,1,,,,,4,4,2,,,,,,,1,Communist ,6,5,3,2,1,4,7,1,1,,,,,,6,4,1,5,2,3,6,3,1,2,,1,,2,,1,,1
3/16/2021 14:31,3/16/2021 14:44,100,795,1,3/16/2021 14:44,1,1,1,2,2,5,3,3,3,,,,,,,80,,0,1,1,1,1,,1,,1,1,1,2,4,4,4,4,2,4,4,1,3,,0,8,2,3,2,3,4,5,1,,,,,1,4,3,0,1,0,20,70,4,6,2,5,1,1,5,0,0,0,25,35,35,40,95,50,25,5,60,40,70,3,6,10,4,7,12,5,9,11,8,1,2,3,,1,,1,,,,1,,1,,,3,2,2,2,,,4,2,1,4,4,3,2,1,1,60,4,,,,,1,,1,,1,,,1,5,10,8,6,3.8,70,11,,2,3,1,1,1,1,,,,1,,81,34,1,,,,,2,4,2,1,,,,,,1,"Socialist, Leftist",5,6,1,4,3,2,7,3,1,,,,,,1,4,5,1,2,3,6,1,2,1,1,,,2,1,,1,
3/16/2021 14:32,3/16/2021 14:48,100,965,1,3/16/2021 14:49,1,3,4,2,2,3,,,,,,,,,,,83,,1,1,,1,,,,1,1,1,2,2,4,4,4,3,4,2,4,3,7,2,3,0,3,1,1,3,4,1,1,,1,1,1,6,7,6,,,61,40,7,2,3,3,4,2,2,1,1,4,23,75,50,100,50,50,86,50,50,81,,10,8,7,2,5,3,11,4,12,6,1,9,5,,,,1,,1,,,,,,,2,1,2,,2,,2,2,3,3,3,3,4,4,2,90,,,,,,,,,,,,,1,4,6,10,4,2.8,60,13,,2,3,2,3,1,1,,,,1,,71,,1,,,,,4,4,2,,,1,,,,,,3,1,2,4,6,5,7,2,1,1,,,,,1,5,2,3,1,4,6,2,2,1,,1,,2,,1,1,
3/16/2021 14:39,3/16/2021 14:51,100,718,1,3/16/2021 14:51,1,3,2,1,2,5,4,4,2,,,,,,,,90,2,1,1,,1,,,1,1,,,2,2,4,2,4,3,2,4,7,3,5,0,8,0,3,3,1,2,4,,1,1,,1,,4,6,4,1,7,70,85,8,3,2,7,4,7,9,9,9,0,72,30,45,100,100,56,50,20,55,30,51,8,3,9,10,11,2,5,6,7,1,12,4,3,1,,,1,,,,1,1,1,,,3,2,2,2,,,2,1,2,2,2,2,2,1,1,30,,1,,,,1,,1,,1,,,,8,5,6,7,3.8,85,13,,2,3,1,5,2,,1,,,3,,39,61,1,,,,,4,3,2,,1,,,,,,,2,6,3,5,4,1,7,3,,,1,,1,,5,6,5,4,2,1,3,2,2,1,1,,,2,,1,,1
3/16/2021 14:39,3/16/2021 14:52,100,777,1,3/16/2021 14:53,1,2,3,1,2,5,5,5,1,,,,,,,90,,0,1,1,,1,,1,1,1,,,1,2,3,2,4,3,4,5,1,2,1,1,7,,8,2,5,4,5,1,1,,,,1,1,0,2,0,0,84,62,8,7,2,5,0,0,2,2,2,0,78,44,45,70,100,80,20,20,43,64,,3,2,8,9,6,10,7,4,11,12,5,1,4,1,,1,1,,,1,1,,1,,,3,3,3,,,4,3,3,3,3,3,3,2,1,1,30,3,,,,,,,1,,,,,,2,10,3,2,3.8,100,13,,2,4,1,1,2,,1,,,1,,9,91,,,,1,,4,3,2,,1,,,,,,,3,5,4,6,2,1,7,4,1,,,,,1,1,2,3,1,5,6,4,2,2,1,,,1,2,1,,1,
3/16/2021 14:40,3/16/2021 14:53,100,776,1,3/16/2021 14:53,1,3,2,1,2,5,5,5,1,,,,,,,,51,1,,,,1,,1,1,1,,1,3,2,4,4,4,3,4,2,2,3,4,0,8,1,2,1,1,3,5,1,1,,,1,,4,1,1,0,0,19,50,1,1,2,4,2,2,2,0,1,2,60,47,82,92,85,51,71,2,54,76,50,4,7,10,6,2,8,12,1,5,9,11,3,3,,,,,,,,,,1,,,2,2,3,,,1,2,2,3,4,4,4,1,1,1,35,,3,,,,1,,1,,,,,1,5,4,5,7,3.9,99,13,,2,3,1,4,2,,1,,,1,,25,67,1,,,,,4,4,2,,1,,,,,,,6,4,5,1,2,3,7,1,,1,,,,,6,3,5,1,6,2,4,2,2,1,,,1,2,,1,,1
3/16/2021 14:42,3/16/2021 14:57,100,876,1,3/16/2021 14:57,1,3,8,,,5,,,,,,,,,,70,,1,1,1,1,1,,1,1,1,1,1,2,3,3,3,4,4,2,5,2,0,3,0,5,2,5,1,2,3,5,1,,1,,1,1,1,3,6,1,4,10,80,7,10,7,2,8,5,2,4,9,6,12,0,24,40,100,1,60,2,26,80,48,9,11,5,4,6,3,10,7,1,12,2,8,1,,,1,,,,,,,1,,,2,2,4,,1,,3,2,3,1,3,3,3,3,3,24,3,,,,,,1,,,1,,,,1,6,3,6,3.3,90,7,,2,3,1,5,1,1,,,,6,,28,76,,,,1,1,3,2,1,,,,,,,,,4,1,5,3,6,2,7,4,1,,1,,1,1,,4,3,5,6,2,1,1,1,2,,1,,2,1,,1,
3/16/2021 14:23,3/16/2021 14:59,100,2151,1,3/16/2021 14:59,1,2,3,1,2,2,4,4,2,,,,,,,,60,2,1,1,1,1,,,,1,,1,2,2,4,2,4,3,2,4,6,4,4,1,4,5,7,6,8,5,6,1,,1,1,1,1,,3,2,4,0,76,88,9,8,8,7,7,3,3,4,3,30,61,64,69,74,84,81,68,61,68,77,57,1,8,10,7,12,2,5,11,4,3,6,9,4,1,,,,,,,,,1,,,2,2,3,2,,,2,2,2,2,2,5,1,2,1,45,,4,1,1,,1,,1,1,1,1,1,,4,7,7,5,2.7,88,5,,2,4,5,6,1,1,,,,1,,86,14,,,1,,,2,1,1,,,1,1,,,,,2,5,4,3,1,6,7,1,1,,,,1,,1,6,1,2,4,3,5,1,1,2,1,,,2,,1,,1
3/16/2021 14:16,3/16/2021 15:00,100,2634,1,3/16/2021 15:00,1,2,2,1,2,3,4,4,2,,,,,,,,81,,1,1,,1,,,1,1,,1,2,2,3,2,4,3,3,3,2,4,6,,,1,1,,,4,4,1,1,1,,1,1,,1,,7,,71,50,8,8,8,8,6,10,3,3,3,,,,,,,,,,,,,12,10,3,9,7,4,5,6,1,2,8,11,1,,,,,,1,,,,,,,2,2,4,,2,,3,3,3,1,1,1,1,1,1,69,3,,,,,1,,,,,,,1,2,5,2,2,3.5,91,9,,2,2,1,5,2,,1,,,1,,51,94,1,,1,1,,2,2,1,,1,,,,,,,4,1,6,2,3,5,7,1,1,1,,,,,6,5,3,2,1,6,4,2,2,1,,1,,2,,1,1,
3/16/2021 14:44,3/16/2021 15:02,100,1080,1,3/16/2021 15:02,1,5,3,2,2,3,4,4,4,,,,,,,,75,3,1,,,1,,,,,,1,2,1,4,4,4,3,1,1,1,2,,4,10,0,0,2,1,1,1,,,,,,,,,2,,,70,80,10,10,3,2,1,,5,1,1,15,35,50,35,40,50,0,20,30,1,10,50,12,7,1,3,9,6,4,5,2,11,10,8,4,1,1,,1,,1,,1,1,1,,,3,3,3,2,,,4,3,4,5,1,5,3,2,2,50,,3,,,,,1,,,,,,,1,1,3,0,3.5,75,12,,2,4,1,2,2,,1,,,1,,50,51,,,,1,,3,4,2,,,1,,,,,,6,3,2,4,1,5,7,1,,1,,1,,,2,5,1,3,4,2,6,2,2,1,1,,,2,,1,,1
3/16/2021 14:44,3/16/2021 15:03,100,1184,1,3/16/2021 15:04,1,2,4,2,2,3,,,,,,,,,,90,,0,1,1,1,1,,1,,1,1,,2,2,3,3,,2,4,3,2,6,6,1,6,3,0,1,1,3,1,,1,,1,1,1,,,,1,,71,80,8,3,6,10,10,,4,2,4,20,20,,10,50,60,80,70,10,60,20,50,4,3,9,7,12,10,5,1,2,11,6,8,3,,,1,,,,1,1,,1,,,3,3,1,,,1,1,1,2,4,3,5,1,1,3,45,3,,,,1,,,,1,,,,1,,,,,3.3,70,2,,2,5,5,5,1,1,,,,1,,80,1,,,,,1,4,3,2,,,,,,1,,,3,2,6,4,1,5,7,4,1,1,,,,,6,4,6,5,2,1,3,3,1,2,,,1,2,1,,1,
3/16/2021 14:51,3/16/2021 15:08,100,1030,1,3/16/2021 15:09,1,3,5,1,2,2,,,,,,,,,,60,,0,,1,1,1,,1,,1,,,2,3,4,4,3,2,1,2,1,4,4,1,5,1,2,1,1,5,6,,1,,1,1,1,4,1,4,5,0,54,75,9,8,1,7,7,0,5,0,0,60,85,30,65,100,75,75,90,80,80,75,64,1,10,3,9,5,2,8,11,4,12,7,6,2,1,1,,,,,1,1,,,,,2,1,3,,4,,3,2,2,4,4,5,4,3,2,70,,3,,1,,,,,,,,,,4,3,5,5,3.7,75,5,,2,4,3,5,1,1,,,,1,,100,0,1,,,,,5,4,2,,,,1,,,,,6,3,2,4,5,1,7,4,1,,,,,,6,3,5,1,2,4,6,2,2,1,,1,,2,1,,,1
3/16/2021 15:00,3/16/2021 15:10,100,614,1,3/16/2021 15:10,1,5,6,1,1,2,,,,,,,,,,,93,1,1,1,1,1,,1,1,1,1,1,2,2,4,5,4,3,4,2,2,4,5,2,3,2,3,10,4,2,3,1,1,1,1,1,1,4,7,1,2,0,50,87,8,6,0,7,7,0,2,10,10,48,47,51,50,50,51,48,49,47,48,73,48,12,11,2,7,3,1,8,6,10,9,4,5,3,1,1,1,1,,1,1,1,1,1,,,1,1,3,1,,,4,4,2,4,4,4,3,3,3,50,3,,,1,,,,,,,,,1,7,3,8,7,2.9,62,13,,2,5,1,2,1,1,,,,1,,70,14,,,,1,,5,4,2,,,,1,,,,,2,6,4,5,3,1,7,3,1,,,,,,1,3,6,4,2,1,5,2,2,1,1,,,2,,1,1,
3/16/2021 15:00,3/16/2021 15:14,100,840,1,3/16/2021 15:15,1,3,4,2,2,5,,,,,,,,,,99,,0,,1,1,1,,1,1,1,1,,2,4,2,2,4,3,4,5,3,2,0,0,8,0,3,3,5,3,6,,,1,,1,1,,3,,,,30,70,7,10,10,10,,,,10,10,0,0,0,0,50,100,0,29,0,50,70,50,3,2,9,4,1,12,10,7,5,11,8,6,1,,,1,,,,,,,,,,3,3,4,,,1,3,2,1,3,1,3,1,1,1,36,,1,,,,,,,,,,,1,1,1,2,1,1.6,60,12,,2,5,1,1,2,,1,,,3,,48,79,1,,,1,,2,1,1,,,,,,,1,Socialist,6,2,1,4,3,5,7,4,1,,,,,,6,3,5,6,2,1,4,1,1,2,,,1,2,1,,,1
3/16/2021 14:09,3/16/2021 15:16,100,4026,1,3/16/2021 15:16,1,3,3,1,2,5,5,5,2,,,,,,,,60,0,1,1,1,1,,1,1,1,1,1,2,4,4,1,4,4,2,4,6,7,7,6,8,5,6,7,8,3,5,1,1,1,1,1,1,3,2,3,1,1,88,93,9,8,8,10,8,8,10,3,3,7,42,78,63,83,98,88,2,53,39,7,2,5,10,2,6,7,1,3,12,4,9,8,11,3,1,1,1,1,,,1,1,1,1,,,2,2,2,2,,,2,3,3,5,3,5,4,4,2,73,,3,,,,1,,1,1,1,,,1,9,4,8,10,2.9,77,13,,2,3,1,2,2,,1,,,1,,20,100,1,,,,,5,3,2,1,,1,,,,,,4,1,5,6,3,2,7,1,,,,,1,,6,1,5,2,6,3,4,2,1,2,1,,,2,,1,,1
3/16/2021 14:06,3/16/2021 15:17,100,4271,1,3/16/2021 15:18,1,3,2,1,2,4,5,5,2,,,,,,,,10,0,,,1,1,,,,,,,2,4,5,5,4,3,3,5,1,3,3,0,8,1,10,2,1,3,5,1,,,1,1,1,3,1,5,2,1,65,80,10,10,0,0,,1,10,5,0,0,65,40,79,50,100,50,60,65,50,0,,7,1,9,10,6,2,3,8,12,4,5,11,3,1,1,,1,1,1,1,1,1,1,1,,2,3,2,,,1,2,2,2,5,4,5,2,2,1,40,3,,,1,,1,,,,,,,1,3,10,5,5,2.9,65,1,,2,4,4,1,1,1,,,,1,,100,,1,1,,,1,4,4,2,,1,,,,,,,5,2,3,6,1,4,7,3,,,1,,1,,6,5,6,3,2,1,4,2,2,1,,,1,2,,1,1,
3/16/2021 14:58,3/16/2021 15:18,100,1184,1,3/16/2021 15:18,1,3,4,,2,4,,,,,,,,,,79,,,1,1,1,1,,,,,,1,2,3,4,4,4,3,4,4,2,3,4,2,6,0,2,0,2,3,3,,,,,1,,5,,7,2,,72,50,7,7,4,2,2,0,2,1,1,,,,,,,,,,,,,12,10,5,2,1,7,4,6,3,8,9,11,2,,,,,,,,,,,,1,3,3,2,,,1,3,3,3,,,,4,3,,80,,,,,,,,,,,,,,,,,,,,13,,2,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,1,2,6,3,4,5,7,,,,,,,,,6,3,4,5,1,2,,2,1,,,1,2,1,,,1
3/16/2021 15:09,3/16/2021 15:20,100,686,1,3/16/2021 15:21,1,3,4,1,2,3,,,,,,,,,,,70,10,,,,1,,1,,1,,,2,1,5,5,4,2,5,4,4,3,2,2,8,1,2,1,1,1,3,,,,,,,6,3,5,2,,,,3,,,,,,,,,25,70,100,100,100,60,100,100,100,60,100,50,10,11,2,12,7,3,5,4,1,8,6,9,6,1,1,1,1,,,1,1,,1,1,,2,2,3,,1,,3,3,3,3,3,3,5,5,2,65,1,,1,1,,1,,,,,1,,,10,10,10,5,3.2,100,6,,2,1,5,6,1,1,,,,1,,71,61,1,,,,,3,3,2,,,1,,,,,,3,2,5,4,1,6,7,4,1,,,,,,6,4,6,1,3,5,2,2,2,1,,1,,2,,1,1,
3/16/2021 15:10,3/16/2021 15:24,100,795,1,3/16/2021 15:25,1,2,6,2,1,1,,,,,,,,,,40,,,1,1,1,1,,,,1,,1,5,5,1,1,4,5,5,5,3,0,0,2,7,0,7,0,,3,5,,1,,,1,1,4,2,2,,,41,62,9,5,7,10,6,3,10,4,4,100,0,59,0,46,0,90,0,100,0,0,0,8,12,3,11,7,5,2,6,10,4,9,1,6,,1,,,,,,1,,1,,,2,1,4,,,3,4,2,3,5,3,5,2,3,4,87,3,,,1,,1,,1,,,,,1,5,9,10,3,3.2,80,2,,2,1,1,5,1,1,,,,1,,100,18,,1,,,,2,3,2,,,1,1,,,,,4,5,2,1,6,3,7,1,,,,,1,,2,1,3,4,2,5,6,2,2,1,,,1,2,1,,1,
3/16/2021 15:11,3/16/2021 15:25,100,837,1,3/16/2021 15:26,1,3,3,2,2,5,5,5,3,,,,,,,91,,0,1,1,,,,1,1,1,,1,1,2,2,2,4,3,3,5,3,2,0,1,8,0,1,3,3,3,5,,1,,1,1,,3,2,0,5,0,32,73,7,8,4,2,4,0,8,0,0,20,42,50,42,51,59,1,52,42,51,1,94,3,8,6,12,5,1,9,11,7,2,10,4,4,,,,,,1,,,,1,,,3,3,2,1,,,1,1,1,5,1,1,3,1,1,30,,2,,1,,1,1,,1,,1,,1,3,5,5,2,3,52,13,,2,3,1,5,2,,1,,,1,,30,82,1,,,,,2,2,2,,,1,,,,,,6,2,5,4,3,1,7,1,1,,,,,,1,2,1,5,4,6,3,1,2,1,1,,,2,1,,,1
3/16/2021 14:04,3/16/2021 15:28,100,5022,1,3/16/2021 15:29,1,3,3,1,2,2,3,4,2,,,,,,,81,,,1,1,1,1,,1,,1,,1,2,3,5,5,4,2,2,2,2,3,0,3,8,2,3,,2,3,5,1,1,,,1,1,6,5,2,,,29,40,6,2,3,1,2,2,6,,,59,63,78,71,91,75,75,78,71,68,78,45,4,10,6,3,1,11,12,7,2,5,8,9,4,1,1,,,,,1,1,,1,,,2,2,3,,3,,3,3,2,3,4,4,4,4,3,70,2,,1,,1,1,,1,,,1,,1,10,10,10,10,3,60,14,,2,3,1,4,1,1,,,,1,,80,40,,,1,,,4,4,2,,1,,,,1,,,5,6,3,1,2,4,7,2,1,1,,,,,6,4,1,6,3,2,5,2,2,1,,1,,2,1,,1,
3/16/2021 15:19,3/16/2021 15:31,100,716,1,3/16/2021 15:31,1,4,3,1,2,4,5,3,3,,,,,,,,80,,1,1,,1,,1,,1,1,1,2,4,4,4,4,2,4,3,1,6,4,1,6,5,3,1,1,4,6,1,1,1,1,1,1,4,4,,1,1,75,89,7,7,8,7,2,1,2,1,0,10,,35,55,61,,54,10,30,50,50,,7,12,5,4,6,2,3,11,8,10,9,1,3,1,1,,1,,1,,1,1,1,1,,2,2,4,,1,,2,2,2,5,5,5,2,1,1,35,3,,,,,1,,1,,,,,,3,4,5,2,3.4,90,11,,2,3,1,1,2,1,,,,3,,69,27,1,,,,,4,4,2,,1,,,,,,,2,3,6,5,4,1,7,2,,1,,,,,2,1,3,5,6,4,2,2,1,2,,1,,2,,1,1,
3/16/2021 15:31,3/16/2021 15:44,100,758,1,3/16/2021 15:44,1,2,1,1,2,5,5,5,2,,,,,,,87,,,,1,,,,,,,,,2,3,4,4,4,3,5,3,1,4,2,1,7,,3,3,1,4,5,,1,,,1,,4,0,2,7,3,30,30,5,5,4,2,7,5,4,7,6,7,78,97,80,68,83,27,73,27,74,71,80,5,7,1,4,10,9,2,12,3,6,11,8,4,,,,,,,,1,,1,,,3,1,3,,,2,2,1,1,3,2,4,5,3,4,90,,4,,1,,,,,,,1,,1,3,2,5,2,3.3,71,1,,2,2,4,5,1,1,,,,,,100,24,1,,,,,3,4,2,1,,,,,,1,Rural progressive,4,3,1,6,5,2,7,4,1,,1,,,,2,2,1,6,5,3,4,1,1,2,,,1,2,1,,,1
3/16/2021 15:32,3/16/2021 15:49,100,1035,1,3/16/2021 15:50,1,3,2,1,2,2,4,4,2,,,,,,,,90,2,,,,1,,,,1,,,2,2,4,4,3,2,2,1,2,2,3,3,8,1,4,3,1,3,3,1,1,,1,1,1,7,1,1,7,,56,75,6,10,1,4,,0,6,3,,,75,61,63,63,78,,64,55,53,72,,4,7,1,3,2,11,5,8,6,10,9,12,6,1,1,,1,,,1,1,1,1,,,3,2,3,2,,,2,2,2,5,2,2,2,2,2,29,,3,1,,,1,,1,,,,,,7,10,2,7,3.3,75,13,,2,3,1,1,2,,1,,,1,,40,74,1,,,,,2,3,2,,1,,,,,,,2,3,6,4,1,5,7,2,,1,,,,,6,5,6,1,4,2,3,2,1,2,1,,,2,,1,,1
3/16/2021 15:35,3/16/2021 15:52,100,1045,1,3/16/2021 15:53,1,4,3,2,2,5,4,4,3,,,,,,,,70,0,1,1,,1,,1,,1,1,,2,4,4,4,4,3,2,2,1,4,1,0,10,0,2,3,1,6,6,,,,1,,1,0,7,0,0,,70,50,7,4,5,8,6,1,3,1,1,3,67,60,50,62,70,50,50,50,50,41,,5,12,1,10,4,2,6,7,11,9,3,8,2,1,,1,,,,,,,1,,,2,3,1,,1,,2,2,2,4,2,5,2,2,2,71,3,,,,,,,,,,,,,1,2,3,1,3.3,21,13,,2,3,1,3,1,1,,,,1,,98,2,,,,1,,4,4,2,,,,,,,,,4,2,3,6,5,1,7,4,,,,,1,1,,2,3,1,4,6,5,2,2,1,,1,,2,,1,1,
3/16/2021 15:44,3/16/2021 16:02,100,1073,1,3/16/2021 16:02,1,1,1,2,2,5,5,5,1,,,,,,,100,,0,,1,,1,,,,1,,,2,1,3,3,4,3,2,5,2,2,3,2,6,0,4,2,2,5,5,1,1,1,1,1,1,5,2,0,7,2,85,95,7,9,9,9,8,9,5,1,0,0,25,9,89,29,100,50,1,0,12,50,50,11,9,8,12,2,3,6,5,4,1,7,10,3,,,,,,1,,,,1,,,2,2,3,1,,,3,3,2,5,2,5,1,1,1,39,,1,1,1,,,,,,,,,1,7,10,6,10,3.6,60,12,,2,4,1,1,2,,1,,,3,,57,37,1,,,,,1,3,2,1,1,,,,,1,Socialist ,5,6,2,1,3,4,7,1,,,1,,,,5,2,3,1,5,4,6,2,1,2,1,,,2,1,,,1
3/16/2021 15:51,3/16/2021 16:04,100,778,1,3/16/2021 16:04,1,1,2,1,2,5,5,5,1,,,,,,,98,,2,,,1,1,,1,1,1,,,2,1,3,3,4,3,4,5,1,6,3,2,7,0,3,,,3,4,1,,,1,1,1,4,3,5,4,,40,85,4,6,2,10,8,,2,2,7,0,45,15,60,80,95,0,35,0,40,30,0,11,8,3,7,9,2,4,10,5,6,12,1,1,,,,1,,,,1,,1,,,3,3,3,,2,,3,2,3,4,3,1,1,1,1,30,3,,,,,1,1,,,,,,,3,2,5,2,3.6,97,13,,2,3,1,1,2,,1,,,3,,18,79,1,,,,,3,4,2,,1,,,,,,,2,5,3,6,1,4,7,3,1,,,1,,,6,5,1,2,6,4,3,2,2,1,,1,,2,1,,1,
